matchNumber,alliance,scouterInitials,selectTeam,startPoses0,startPoses1,startPoses2,startPoses3,startPoses4,startPoses5,autoCoralPlaceL1Count,autoCoralPlaceL2Count,autoCoralPlaceL3Count,autoCoralPlaceL4Count,autoCoralPlaceDropMissCount,autoCoralPickPreloadCount,autoCoralPickStationCount,autoCoralPickMark1Count,autoCoralPickMark2Count,autoCoralPickMark3Count,autoAlgaePlaceNetShot,autoAlgaePlaceProcessor,autoAlgaePlaceDropMiss,autoAlgaePickReefCount,autoAlgaePickMark1Count,autoAlgaePickMark2Count,autoAlgaePickMark3Count,autoPassedStartLine,teleopCoralPlaceL1Count,teleopCoralPlaceL2Count,teleopCoralPlaceL3Count,teleopCoralPlaceL4Count,teleopCoralPlaceDropMissCount,teleopCoralPickStationCount,teleopCoralPickCarpetCount,teleopAlgaePlaceNetShot,teleopAlgaePlaceProcessor,teleopAlgaePlaceDropMiss,teleopAlgaePickReefCount,teleopAlgaePickCarpetCount,shallowClimbAttempted,deepClimbAttempted,parkAttempted,climbFailed,playedDefense,brokeDown,comment
48,blueAlliance,JP,2722,false,true,false,false,false,false,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,true,0,5,2,3,1,11,0,0,0,0,0,0,false,false,false,false,false,false,"Limited coral scoring b/c couldn't remove algae, opponent robot played defense against this one and slowed them down a decent amount."
49,blueAlliance,JP,7414,false,false,true,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,true,Not Present
50,blueAlliance,JP,5895,false,true,false,false,false,false,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,true,0,2,3,7,1,13,0,5,0,1,6,0,false,true,false,false,false,false,"Fast scorer in both algae and coral, great player"
51,blueAlliance,JP,341,false,false,true,false,false,false,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,true,4,7,5,4,1,0,21,2,0,0,2,0,false,true,false,false,false,false,
52,blueAlliance,JP,555,false,false,false,true,false,false,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,true,0,0,1,6,2,9,0,0,0,0,0,0,false,true,false,true,false,false,"They popped a ball by running over it lol, decent coral L4 scorer but missed occasionally"
53,blueAlliance,JP,1403,false,false,false,true,false,false,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,true,0,0,1,6,2,9,0,0,0,1,1,0,false,false,false,false,false,false,"Good scorer, got defended hard by 10157"
54,blueAlliance,JP,484,false,false,false,true,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,3,0,7,1,11,0,0,0,0,0,0,false,true,false,false,false,false,
55,blueAlliance,JP,708,false,false,false,true,false,false,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,true,1,0,0,6,1,8,0,0,0,0,0,0,false,false,true,false,false,false,Piece got stuck in the beginning and they sure did take their time trying to get it out.
56,blueAlliance,JP,102,false,false,false,true,false,false,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,true,0,2,2,6,3,13,0,0,0,0,0,0,false,false,false,false,false,false,
57,blueAlliance,MTAT,4342,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,0,0,0,0,0,0,0,3,0,0,3,false,false,false,false,true,false,"went to red alliance, got stuck on algae"
58,blueAlliance,MTAT,1640,false,false,false,true,false,false,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,true,2,0,2,3,3,10,0,0,1,0,1,0,false,false,true,false,false,false,oh my lordy they keep missing!
59,blueAlliance,MTAT,2607,false,true,false,false,false,false,1,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,true,4,2,3,2,1,12,0,0,0,0,0,0,false,true,false,false,false,false,"Slow L1s, but they went faster for other levels, I dont get it."
60,blueAlliance,MTAT,5181,false,false,true,false,false,false,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,true,0,2,0,3,2,7,0,1,1,0,2,0,false,false,true,false,false,false,
61,blueAlliance,MTAT,321,false,false,false,false,true,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,0,3,5,1,9,0,0,0,0,0,0,false,false,true,false,false,false,
62,blueAlliance,LB,272,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,0,0,0,0,0,0,8,0,1,6,3,false,true,false,false,false,false,
63,blueAlliance,JP,341,false,true,false,false,false,false,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,true,6,5,6,5,0,22,0,0,0,0,0,0,false,true,false,true,false,false,"Climb didn't go high enough so it essentially turned into a park, otherwise daisy scored 22 coral."
64,blueAlliance,JP,2554,false,true,false,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,3,2,1,1,7,0,0,0,1,1,0,false,false,false,false,false,false,Yuh mid
66,redAlliance,DU,3142,false,false,true,false,false,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,3,2,2,0,7,0,0,3,0,3,0,false,true,false,false,false,false,
67,redAlliance,DU,102,false,false,false,true,false,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,2,2,4,2,10,0,0,0,0,0,0,false,false,false,false,false,false,Didnt park
68,redAlliance,DU,7414,false,false,true,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,true,0,0,0,0,0,0,0,0,0,3,3,0,false,false,false,false,true,false,
69,redAlliance,DU,834,true,false,false,false,false,false,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,true,0,5,5,4,0,14,0,0,0,3,3,0,false,true,false,false,false,false,
70,redAlliance,DU,5401,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,true,0,0,0,2,0,2,0,6,2,0,6,2,false,true,false,false,false,false,
71,redAlliance,DU,103,false,true,false,false,false,false,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,1,2,2,0,5,0,4,0,0,2,2,false,true,false,false,false,false,
72,redAlliance,DU,7045,false,false,true,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,0,0,5,0,5,0,0,0,0,0,0,false,false,true,false,true,false,
73,redAlliance,DU,1391,false,false,false,true,false,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,5,6,1,1,13,0,0,0,2,2,0,false,true,false,false,false,false,
74,redAlliance,DU,8513,false,true,false,false,false,false,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,true,0,1,2,2,2,7,0,0,3,0,3,0,false,true,false,false,false,false,
76,redAlliance,DU,6808,false,false,false,true,false,false,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,true,0,2,4,4,1,11,0,0,0,0,0,0,false,true,false,false,false,false,
77,redAlliance,CM,3637,true,false,false,false,false,false,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,true,0,0,0,6,0,6,0,0,0,0,0,0,false,false,false,false,false,true,
78,redAlliance,CM,5895,false,false,false,true,false,false,1,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,true,0,0,6,6,0,12,0,5,0,0,5,0,false,true,false,false,false,false,
79,redAlliance,CM,1923,false,false,false,true,false,false,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,true,0,5,6,2,0,13,0,0,2,1,3,0,false,false,true,false,false,false,
80,redAlliance,CM,56,false,false,true,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,0,0,0,0,0,0,0,0,0,0,0,true,false,false,false,true,false,
81,redAlliance,CM,341,false,true,false,false,false,false,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,true,5,3,3,4,0,15,0,0,0,0,0,0,false,true,false,false,false,false,
82,redAlliance,CM,103,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,true,0,0,0,0,0,0,0,13,0,0,13,0,false,true,false,false,false,false,
83,redAlliance,BE,4361,false,false,true,false,false,false,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,true,0,0,0,0,0,0,0,0,3,0,0,3,false,true,false,false,false,false,Driver is indescisive 
84,redAlliance,BE,316,false,true,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,2,1,1,1,5,0,2,0,0,2,0,false,false,false,false,false,false,
85,redAlliance,BE,1257,false,false,false,true,false,false,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,true,0,4,6,0,0,10,0,0,2,0,0,2,false,false,false,false,false,false,
86,redAlliance,BE,293,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,1,1,1,2,5,0,0,0,0,0,0,false,true,false,false,false,false,
87,redAlliance,BE,2590,false,false,false,true,false,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,2,3,3,0,8,0,0,0,0,0,0,false,true,false,false,false,false,
88,redAlliance,BE,2720,false,false,false,true,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,0,2,4,0,6,0,0,0,0,0,0,false,true,false,false,false,false,
89,redAlliance,BE,2495,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,2,2,4,0,8,0,0,0,0,0,0,false,false,false,false,false,false,
90,redAlliance,BE,4342,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,2,2,4,0,8,0,0,0,0,0,0,false,true,false,false,false,false,
91,redAlliance,BE,321,true,false,false,false,false,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,4,2,3,5,14,0,0,0,0,0,0,false,true,false,false,false,false,inconsistent and missed many low shots
35,redAlliance,CM,7414,false,false,false,true,false,false,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,true,0,0,0,0,1,1,0,0,0,0,0,0,false,false,true,false,false,false,Got coral stuck in system
36,redAlliance,CM,4361,false,false,true,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,1,1,3,0,2,7,0,0,0,0,0,0,false,true,false,false,false,false,Climbed early
37,redAlliance,CM,25,true,false,false,false,false,false,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,4,5,0,0,9,0,0,0,0,0,0,false,false,false,false,false,false,"Started inconsistent with feeding, can only really get fed by their only human player. Didn't park"
38,redAlliance,CM,1168,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,2,0,3,4,0,9,0,0,0,0,0,0,false,true,false,false,false,false,
39,redAlliance,CM,3142,false,true,false,false,false,false,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,true,1,3,4,5,1,14,0,0,0,0,0,0,false,true,false,false,false,false,Great midcoral bot
40,redAlliance,CM,103,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,2,0,0,2,0,0,0,true,0,0,0,0,0,0,0,6,3,1,10,0,false,true,false,false,false,false,Goat algae
41,redAlliance,CM,5992,false,false,true,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,1,1,4,0,6,0,0,0,0,0,0,false,false,false,false,false,false,
42,redAlliance,BE,8513,false,false,false,true,false,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,1,3,2,2,8,0,0,0,0,0,0,false,true,false,false,false,false,
43,redAlliance,BE,4373,false,true,false,false,false,false,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,true,0,4,0,2,0,6,0,0,0,0,0,0,false,false,true,false,false,false,
44,redAlliance,BE,1923,false,false,false,false,true,false,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,true,0,1,4,2,1,8,0,2,1,0,3,0,false,false,false,false,false,false,
45,redAlliance,BE,1168,false,true,false,false,false,false,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,true,1,1,3,3,1,9,0,0,0,0,0,0,false,true,false,false,false,false,
46,redAlliance,CM,1712,false,false,true,false,false,false,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,true,0,0,0,0,0,0,0,0,7,0,3,4,false,false,true,false,false,false,
47,redAlliance,CM,9015,false,true,false,false,false,false,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,true,0,0,5,6,2,13,0,0,0,0,0,0,false,false,false,false,false,false,Didn't park
48,redAlliance,CM,1807,true,false,false,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,1,4,8,0,13,0,0,0,0,0,0,false,true,false,false,false,false,Really fast cycles
49,redAlliance,CM,103,true,false,false,false,false,false,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,true,0,0,1,0,3,4,0,6,1,0,7,0,false,false,false,false,false,false,Didn't park
50,redAlliance,CM,2495,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,3,4,3,0,10,0,0,0,0,0,0,false,false,true,false,false,false,
51,redAlliance,CM,56,false,true,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,1,4,1,6,0,0,0,0,0,0,false,false,true,false,false,false,
52,redAlliance,CM,321,false,true,false,false,false,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,3,1,4,2,10,0,0,0,0,0,0,false,true,false,true,false,false,
53,redAlliance,CM,223,false,true,false,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,1,0,0,4,0,5,0,3,2,0,5,0,false,false,false,false,false,false,
54,redAlliance,CM,3637,true,false,false,false,false,false,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,true,0,1,3,4,0,8,0,0,0,0,0,0,false,false,true,false,false,false,
55,redAlliance,CM,3314,false,true,false,false,false,false,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,true,0,0,5,4,0,9,0,0,0,0,0,0,false,true,false,false,false,false,
56,redAlliance,CM,1089,false,false,false,true,false,false,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,true,0,7,6,1,1,15,0,0,0,0,0,0,false,false,false,false,false,false,Very fast
57,redAlliance,CM,10143,false,false,true,false,false,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,4,0,0,0,4,8,0,0,0,0,0,0,false,false,true,false,false,false,
58,redAlliance,CM,1811,false,false,true,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,true,0,1,6,0,1,8,0,0,0,0,0,0,false,false,false,false,false,false,"Didn't park, targeted L3 the whole time"
59,redAlliance,CM,6808,false,false,false,false,true,false,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,true,2,0,2,1,1,6,0,0,0,0,0,0,false,false,false,false,false,false,Didn't park
60,redAlliance,CM,9015,false,true,false,false,false,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,3,3,4,2,2,14,0,0,0,0,0,0,false,true,false,false,false,false,
61,redAlliance,CM,834,true,false,false,false,false,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,0,4,6,0,10,0,0,0,0,0,0,false,true,false,false,false,false,
62,redAlliance,CM,3314,false,true,false,false,false,false,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,true,0,0,1,1,0,2,0,3,0,0,3,0,false,true,false,false,false,false,"Shooter broke, very versatile robot"
63,redAlliance,CM,1089,false,true,false,false,false,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,4,4,1,2,11,0,0,0,1,1,0,false,false,true,false,false,false,
64,redAlliance,CM,11,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,4,0,2,4,0,10,0,1,0,1,0,2,false,false,true,false,false,false,
66,blueAlliance,LB,365,false,true,false,false,false,false,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,true,1,3,2,1,2,9,0,0,3,2,1,4,false,true,false,false,false,false,
67,blueAlliance,LB,1807,false,false,false,false,true,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,2,6,4,0,12,0,0,0,1,1,0,false,true,false,true,false,false,
68,blueAlliance,LB,2539,false,false,false,true,false,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,0,0,10,5,15,0,0,0,0,0,0,false,true,false,false,false,false,
69,blueAlliance,LB,9094,false,false,false,false,true,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,1,0,3,2,6,0,0,0,3,3,0,false,true,false,false,false,false,
70,blueAlliance,LB,1923,false,true,false,false,false,false,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,true,0,2,3,5,1,11,0,0,2,2,3,1,false,false,false,false,false,false,
71,blueAlliance,LB,2554,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,3,4,3,1,11,0,0,0,0,0,0,false,false,false,false,false,false,
72,blueAlliance,LB,9416,false,false,true,false,false,false,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,0,0,0,0,0,0,0,0,0,0,0,false,true,false,false,true,false,
73,blueAlliance,LB,834,false,false,false,false,true,false,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,true,0,1,6,3,3,13,0,0,0,1,1,0,false,true,false,false,false,false,
74,blueAlliance,LB,4653,false,false,false,true,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,0,2,2,2,6,0,0,0,0,0,0,false,true,false,true,false,false,
75,blueAlliance,JP,3142,false,false,true,false,false,false,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,true,2,3,4,1,0,10,0,0,0,1,1,0,false,true,false,true,false,false,"Can uniquely score into L1 (not designed to), can remove algae and place coral at same time"
76,blueAlliance,JP,11,true,false,false,false,false,false,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,true,0,0,4,1,0,5,0,2,2,1,4,1,false,true,false,false,false,false,
77,blueAlliance,JP,293,false,true,false,false,false,false,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,true,0,0,0,8,0,8,0,0,0,0,0,0,false,true,false,false,false,false,"Initially some trouble lining up with human player station to acquire coral, consistent L4 but missed auton"
78,blueAlliance,JP,5684,false,true,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,2,0,0,0,2,4,0,0,0,0,0,0,false,true,false,false,true,false,"Mid defense, missing L1 attempts (it looks like L1 is the only level they can score)"
79,blueAlliance,JP,2720,false,false,false,true,false,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,1,1,3,0,5,0,0,0,0,0,0,false,true,false,true,false,false,"No time to climb, rather slow setting up coral placement on reef"
80,blueAlliance,JP,2722,false,false,false,true,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,0,0,2,0,2,0,0,0,1,1,0,false,false,false,false,false,true,Unforatuntely stopped working
81,blueAlliance,JP,1089,false,false,false,true,false,false,1,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,true,0,4,3,1,2,10,0,0,2,0,2,0,false,true,false,false,false,false,"Cool robot, not cool gameplay, bruh"
82,blueAlliance,JP,4373,false,true,false,false,false,false,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,true,0,2,4,0,7,13,0,0,0,0,0,0,false,false,true,false,false,false,"Robot fumbled the bag hard, dropping and missing a lot of coral"
83,blueAlliance,JP,10143,false,false,true,false,false,false,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,true,4,0,0,0,0,4,0,0,0,0,0,0,false,false,true,false,true,false,"Mediocre defense, only L4"
84,blueAlliance,JP,8513,false,true,false,false,false,false,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,true,0,5,5,3,0,13,0,0,4,0,4,0,false,true,false,false,false,false,"Tried their best to carry the team, provided so much to the table."
85,blueAlliance,JP,6808,true,false,false,false,false,false,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,true,0,0,0,3,0,3,0,0,0,0,0,0,false,false,true,false,false,false,"oof, probably the slowest coral scorer I've ever seen, the setup is inconsistent and takes a long time to get the coral actually in"
86,blueAlliance,JP,484,false,false,false,true,false,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,0,6,5,1,12,0,0,0,0,0,0,false,false,true,false,false,false,Fast scoring
87,blueAlliance,JP,5401,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,true,0,0,0,0,0,0,0,6,1,0,3,4,false,true,false,false,false,false,"Robot did a suplex on itself, while shooting algae into net, whole thing almost fell over"
88,blueAlliance,JP,10157,false,false,false,true,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,"Defense beast, the best defense I've ever seen"
89,blueAlliance,DP,2458,false,false,true,false,false,false,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,true,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,true,false,above average defence
90,blueAlliance,LB,708,false,false,false,true,false,false,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,true,0,2,1,5,1,9,0,0,2,0,2,0,false,true,false,true,false,false,"tried to climb too late"
91,blueAlliance,EL,1712,false,false,true,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,7,2,5,4,false,true,false,false,false,false,
92,blueAlliance,EL,75,false,true,false,false,false,false,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,true,0,0,1,5,3,9,0,0,1,0,1,0,false,true,false,false,false,false,
93,blueAlliance,EL,555,false,true,false,false,false,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,0,0,4,3,7,0,0,0,1,1,0,false,true,false,false,true,true,"end effector broke half way through, then they played defence"
94,blueAlliance,EL,365,false,true,false,false,false,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,2,3,4,8,17,0,0,0,2,2,0,false,true,false,false,false,false,
35,redAlliance,DU,223,false,true,false,false,false,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,0,0,6,0,6,0,0,2,1,3,0,false,false,false,false,false,false,no park or hanging
36,redAlliance,DU,293,false,false,false,true,false,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,0,2,3,1,6,0,0,0,0,0,0,false,true,false,false,false,false,Missed two feeds
37,redAlliance,DU,1640,false,false,false,true,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,3,1,3,3,10,0,0,0,0,0,0,false,false,false,false,false,false,Many missed shots
38,redAlliance,DU,555,false,true,false,false,false,false,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,true,0,4,5,1,0,10,0,0,0,1,1,0,false,true,false,true,false,false,"Ran over two balls and popped one, almost lost balance"
39,redAlliance,DU,1712,false,false,false,true,false,false,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,true,0,0,0,0,0,0,0,0,9,2,2,9,false,true,false,false,false,false,Slow outtake into processor but consistent
40,redAlliance,DU,834,false,false,false,true,false,false,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,true,0,4,6,3,0,13,0,0,0,0,0,0,false,false,true,true,false,false,Started climb at 15 seconds and still failed
41,redAlliance,DU,341,false,true,false,false,false,false,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,true,1,7,5,3,1,7,10,0,0,0,0,0,false,true,false,false,false,false,Incredibly fast.
42,redAlliance,DU,75,false,true,false,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,0,3,1,2,6,0,0,3,0,2,1,false,true,false,false,false,false,
43,redAlliance,DU,193,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,0,4,3,0,7,0,0,0,0,0,0,false,false,true,false,false,false,
44,redAlliance,DU,4361,false,false,true,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,2,1,0,2,0,5,0,0,2,0,0,2,false,true,false,false,false,false,
45,redAlliance,DU,4653,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,0,2,2,1,5,0,0,2,0,2,0,false,true,false,false,false,false,
46,redAlliance,DU,2554,true,false,false,false,false,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,0,3,3,2,8,0,0,0,0,0,0,false,false,false,false,false,true,Stopped moving around 30 second mark
47,redAlliance,DU,9416,false,false,true,false,false,false,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,true,0,0,0,0,0,0,0,0,2,1,0,3,false,false,true,false,false,false,Played defense?
48,redAlliance,DU,7045,false,false,true,false,false,false,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,true,false,
49,redAlliance,DU,10143,false,false,false,false,true,false,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,true,6,0,0,0,3,9,0,0,0,0,0,0,false,false,false,false,false,false,
50,redAlliance,DU,9094,false,false,false,false,true,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,1,3,4,1,9,0,1,0,1,2,0,false,true,false,false,false,false,"Picked up algae and coral at same time, ran over and popped a ball, risky net shot"
51,redAlliance,BE,5684,false,false,true,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,3,0,0,0,3,6,0,0,0,0,0,0,false,false,false,false,false,false,
52,redAlliance,BE,222,false,false,false,true,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,1,4,1,1,1,8,0,0,0,0,0,0,false,false,false,true,false,false,
53,redAlliance,BE,2539,false,false,false,true,false,false,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,true,0,0,0,3,6,9,0,0,0,0,0,0,false,true,false,false,false,false,
54,redAlliance,BE,834,false,false,false,true,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,1,1,2,4,1,9,0,0,0,0,0,0,false,true,false,false,false,false,
55,redAlliance,BE,272,false,false,true,false,false,false,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,true,0,0,0,0,1,1,0,7,0,0,1,6,false,true,false,false,false,false,
56,redAlliance,BE,5401,false,false,true,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,2,6,1,9,0,0,0,0,0,0,false,false,true,true,false,false,
57,redAlliance,DU,1168,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,3,1,2,1,7,0,0,0,0,0,0,false,false,true,false,false,false,
58,redAlliance,DU,8513,false,true,false,false,false,false,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,true,0,0,2,5,0,7,0,0,0,3,3,0,false,true,false,false,false,false,Got stuck on ball for a bit then was helped off of it
59,redAlliance,DU,2495,false,false,true,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,2,0,7,1,10,0,0,0,0,0,0,false,false,false,false,false,false,didn't go for park
60,redAlliance,DU,1807,false,false,true,false,false,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,0,7,2,0,9,0,0,0,0,0,0,false,true,false,false,false,false,
